date,pollution,dew,temp,wnd_spd,snow,rain
2010-01-19 15:00:00,313.0,-3,2.0,0.45,0,0
2010-01-19 16:00:00,336.0,-3,2.0,1.34,0,0
2010-01-19 17:00:00,357.0,-2,2.0,0.89,0,0
2010-01-19 18:00:00,485.0,-3,1.0,0.89,0,0
2010-01-19 19:00:00,426.0,-3,2.0,1.79,0,0
2010-01-19 20:00:00,403.0,-3,1.0,4.92,0,0
2010-01-19 21:00:00,374.0,-3,0.0,6.71,0,0
2010-01-19 22:00:00,333.0,-3,0.0,8.5,0,0
2010-01-19 23:00:00,343.0,-3,1.0,11.63,0,0
2010-01-20 00:00:00,364.0,-2,0.0,14.76,0,0
2010-01-20 01:00:00,389.0,-2,-1.0,16.55,0,0
2010-01-20 02:00:00,368.0,-4,-2.0,19.68,0,0
2010-01-20 03:00:00,267.0,-2,-1.0,25.49,0,0
2010-01-20 04:00:00,71.0,-3,1.0,28.62,0,0
2010-01-20 05:00:00,81.0,-3,0.0,31.75,0,0
2010-01-20 06:00:00,51.0,-5,2.0,36.67,0,0
2010-01-20 07:00:00,49.0,-9,1.0,41.59,0,0
2010-01-20 08:00:00,44.0,-10,0.0,48.74,0,0
2010-01-20 09:00:00,45.0,-10,0.0,55.89,0,0
2010-01-20 10:00:00,35.0,-11,1.0,63.04,0,0
2010-01-20 11:00:00,29.0,-13,0.0,71.09,0,0
2010-01-20 12:00:00,27.0,-13,0.0,78.24,0,0
2010-01-20 13:00:00,29.0,-13,-1.0,8.05,0,0
2010-01-20 14:00:00,16.0,-13,-1.0,7.15,0,0
2010-01-20 15:00:00,23.0,-15,-1.0,5.81,0,0
2010-01-20 16:00:00,28.0,-14,-1.0,5.81,0,0
2010-01-20 17:00:00,22.0,-15,-2.0,12.96,0,0
2010-01-20 18:00:00,11.0,-16,-3.0,21.01,0,0
2010-01-20 19:00:00,25.0,-17,-4.0,28.16,0,0
2010-01-20 20:00:00,16.0,-19,-3.0,37.99,0,0
2010-01-20 21:00:00,20.0,-18,-4.0,46.93,0,0
2010-01-20 22:00:00,20.0,-19,-4.0,55.87,0,0
2010-01-20 23:00:00,18.0,-19,-5.0,65.7,0,0
2010-01-21 00:00:00,18.0,-20,-6.0,75.53,0,0
2010-01-21 01:00:00,17.0,-20,-6.0,85.36,0,0
2010-01-21 02:00:00,17.0,-20,-7.0,95.19,0,0
2010-01-21 03:00:00,17.0,-22,-8.0,103.24,0,0
2010-01-21 04:00:00,15.0,-23,-8.0,111.29,0,0
2010-01-21 05:00:00,19.0,-24,-9.0,118.44,0,0
2010-01-21 06:00:00,16.0,-24,-9.0,128.27,0,0
2010-01-21 07:00:00,18.0,-25,-9.0,138.1,0,0
2010-01-21 08:00:00,18.0,-25,-8.0,147.04,0,0
2010-01-21 09:00:00,18.0,-25,-8.0,155.98,0,0
2010-01-21 10:00:00,26.0,-22,-7.0,160.9,0,0
2010-01-21 11:00:00,26.0,-22,-7.0,3.13,0,0
2010-01-21 12:00:00,25.0,-22,-5.0,4.02,0,0
2010-01-21 13:00:00,24.0,-21,-5.0,3.13,0,0
2010-01-21 14:00:00,15.0,-21,-4.0,1.79,0,0
2010-01-21 15:00:00,17.0,-20,-3.0,1.79,0,0
2010-01-21 16:00:00,15.0,-21,-2.0,4.92,0,0
2010-01-21 17:00:00,21.0,-20,-2.0,10.73,0,0
2010-01-21 18:00:00,40.0,-20,-2.0,15.65,0,0
2010-01-21 19:00:00,51.0,-19,-3.0,21.46,0,0
2010-01-21 20:00:00,45.0,-19,-3.0,25.48,0,0
2010-01-21 21:00:00,61.0,-17,-8.0,0.89,0,0
2010-01-21 22:00:00,72.0,-18,-9.0,1.79,0,0
2010-01-21 23:00:00,38.0,-18,-9.0,3.58,0,0
2010-01-22 00:00:00,35.0,-18,-6.0,7.6,0,0
2010-01-22 01:00:00,29.0,-20,-4.0,17.43,0,0
2010-01-22 02:00:00,26.0,-21,-5.0,27.26,0,0
2010-01-22 03:00:00,18.0,-21,-6.0,35.31,0,0
2010-01-22 04:00:00,15.0,-20,-7.0,42.46,0,0
2010-01-22 05:00:00,15.0,-20,-7.0,48.27,0,0
2010-01-22 06:00:00,22.0,-20,-7.0,54.08,0,0
2010-01-22 07:00:00,21.0,-20,-7.0,59.0,0,0
2010-01-22 08:00:00,19.0,-19,-7.0,63.92,0,0
2010-01-22 09:00:00,22.0,-20,-5.0,67.94,0,0
2010-01-22 10:00:00,25.0,-19,-4.0,75.09,0,0
2010-01-22 11:00:00,22.0,-19,-4.0,84.03,0,0
2010-01-22 12:00:00,26.0,-19,-3.0,95.21,0,0
2010-01-22 13:00:00,32.0,-18,-3.0,105.04,0,0
2010-01-22 14:00:00,30.0,-19,-2.0,114.87,0,0
2010-01-22 15:00:00,32.0,-18,-2.0,124.7,0,0
2010-01-22 16:00:00,30.0,-18,-2.0,133.64,0,0
2010-01-22 17:00:00,32.0,-18,-2.0,139.45,0,0
2010-01-22 18:00:00,37.0,-18,-3.0,144.37,0,0
2010-01-22 19:00:00,49.0,-17,-5.0,149.29,0,0
2010-01-22 20:00:00,47.0,-18,-4.0,153.31,0,0
2010-01-22 21:00:00,39.0,-17,-4.0,159.12,0,0
2010-01-22 22:00:00,35.0,-17,-4.0,164.04,0,0
2010-01-22 23:00:00,48.0,-17,-7.0,168.06,0,0
2010-01-23 00:00:00,49.0,-17,-4.0,172.08,0,0
2010-01-23 01:00:00,24.0,-17,-8.0,0.89,0,0
2010-01-23 02:00:00,23.0,-17,-5.0,4.92,0,0
2010-01-23 03:00:00,20.0,-18,-6.0,8.05,0,0
2010-01-23 04:00:00,19.0,-18,-5.0,12.97,0,0
2010-01-23 05:00:00,16.0,-18,-6.0,16.1,0,0
2010-01-23 06:00:00,22.0,-18,-7.0,20.12,0,0
2010-01-23 07:00:00,24.0,-18,-7.0,24.14,0,0
2010-01-23 08:00:00,24.0,-18,-6.0,25.93,0,0
2010-01-23 09:00:00,41.0,-18,-2.0,30.85,0,0
2010-01-23 10:00:00,23.0,-17,-1.0,38.9,0,0
2010-01-23 11:00:00,19.0,-17,0.0,46.95,0,0
2010-01-23 12:00:00,15.0,-19,1.0,55.0,0,0
2010-01-23 13:00:00,19.0,-20,2.0,63.05,0,0
2010-01-23 14:00:00,17.0,-19,2.0,71.1,0,0
2010-01-23 15:00:00,17.0,-19,3.0,79.15,0,0
2010-01-23 16:00:00,22.0,-19,3.0,86.3,0,0
2010-01-23 17:00:00,0.0,-18,2.0,91.22,0,0
2010-01-23 18:00:00,0.0,-18,1.0,96.14,0,0
2010-01-23 19:00:00,0.0,-17,0.0,100.16,0,0
2010-01-23 20:00:00,0.0,-18,0.0,1.79,0,0
2010-01-23 21:00:00,0.0,-15,-3.0,0.89,0,0
2010-01-23 22:00:00,0.0,-16,0.0,1.79,0,0
2010-01-23 23:00:00,0.0,-16,0.0,4.92,0,0
2010-01-24 00:00:00,0.0,-15,-2.0,6.71,0,0
2010-01-24 01:00:00,0.0,-14,-7.0,0.45,0,0
2010-01-24 02:00:00,0.0,-14,-8.0,1.79,0,0
2010-01-24 03:00:00,0.0,-16,-11.0,3.58,0,0
2010-01-24 04:00:00,0.0,-14,-9.0,4.47,0,0
2010-01-24 05:00:00,0.0,-15,-10.0,0.89,0,0
2010-01-24 06:00:00,0.0,-16,-12.0,0.89,0,0
2010-01-24 07:00:00,0.0,-15,-12.0,0.89,0,0
2010-01-24 08:00:00,0.0,-16,-13.0,1.79,0,0
2010-01-24 09:00:00,0.0,-13,-7.0,0.89,0,0
2010-01-24 10:00:00,0.0,-12,-4.0,1.78,0,0
2010-01-24 11:00:00,0.0,-13,0.0,2.67,0,0
2010-01-24 12:00:00,0.0,-16,4.0,4.02,0,0
2010-01-24 13:00:00,0.0,-19,5.0,13.85,0,0
2010-01-24 14:00:00,0.0,-18,5.0,22.79,0,0
2010-01-24 15:00:00,0.0,-19,5.0,32.62,0,0
2010-01-24 16:00:00,0.0,-20,5.0,40.67,0,0
2010-01-24 17:00:00,0.0,-19,3.0,49.61,0,0
2010-01-24 18:00:00,0.0,-18,1.0,61.68,0,0
2010-01-24 19:00:00,0.0,-20,-1.0,76.88,0,0
2010-01-24 20:00:00,0.0,-20,-2.0,89.84,0,0
2010-01-24 21:00:00,0.0,-21,-3.0,98.78,0,0
2010-01-24 22:00:00,0.0,-25,-4.0,113.98,0,0
2010-01-24 23:00:00,0.0,-26,-5.0,129.18,0,0
2010-01-25 00:00:00,0.0,-25,-5.0,141.25,0,0
2010-01-25 01:00:00,0.0,-25,-6.0,150.19,0,0
2010-01-25 02:00:00,0.0,-24,-6.0,162.26,0,0
2010-01-25 03:00:00,0.0,-24,-6.0,172.09,0,0
2010-01-25 04:00:00,0.0,-23,-6.0,181.92,0,0
2010-01-25 05:00:00,0.0,-22,-7.0,187.73,0,0
2010-01-25 06:00:00,0.0,-21,-7.0,192.65,0,0
2010-01-25 07:00:00,0.0,-21,-7.0,196.67,0,0
2010-01-25 08:00:00,0.0,-21,-6.0,201.59,0,0
2010-01-25 09:00:00,0.0,-21,-4.0,207.4,0,0
2010-01-25 10:00:00,0.0,-22,-3.0,216.34,0,0
2010-01-25 11:00:00,0.0,-22,-2.0,222.15,0,0
2010-01-25 12:00:00,0.0,-23,-1.0,230.2,0,0
2010-01-25 13:00:00,0.0,-26,1.0,238.25,0,0
2010-01-25 14:00:00,0.0,-25,2.0,245.4,0,0
2010-01-25 15:00:00,0.0,-25,2.0,252.55,0,0
2010-01-25 16:00:00,0.0,-24,2.0,257.47,0,0
2010-01-25 17:00:00,0.0,-22,1.0,4.02,0,0
2010-01-25 18:00:00,0.0,-19,-1.0,7.15,0,0
2010-01-25 19:00:00,0.0,-19,-1.0,10.28,0,0
2010-01-25 20:00:00,0.0,-17,-4.0,12.07,0,0
2010-01-25 21:00:00,0.0,-18,-1.0,15.2,0,0
2010-01-25 22:00:00,0.0,-18,-5.0,0.89,0,0
2010-01-25 23:00:00,0.0,-18,-3.0,3.13,0,0
2010-01-26 00:00:00,0.0,-16,-9.0,0.89,0,0
2010-01-26 01:00:00,0.0,-16,-8.0,1.78,0,0
2010-01-26 02:00:00,0.0,-16,-11.0,2.23,0,0
2010-01-26 03:00:00,0.0,-16,-12.0,3.12,0,0
2010-01-26 04:00:00,0.0,-16,-10.0,3.13,0,0
2010-01-26 05:00:00,0.0,-17,-10.0,4.92,0,0
2010-01-26 06:00:00,0.0,-17,-12.0,6.71,0,0
2010-01-26 07:00:00,0.0,-17,-10.0,8.5,0,0
2010-01-26 08:00:00,0.0,-18,-13.0,1.79,0,0
2010-01-26 09:00:00,0.0,-16,-8.0,4.02,0,0
2010-01-26 10:00:00,0.0,-16,-6.0,5.81,0,0
2010-01-26 11:00:00,0.0,-15,-3.0,0.89,0,0
2010-01-26 12:00:00,88.0,-15,-1.0,1.79,0,0
2010-01-26 13:00:00,85.0,-18,0.0,3.58,0,0
2010-01-26 14:00:00,90.0,-19,1.0,0.89,0,0
2010-01-26 15:00:00,127.0,-18,2.0,1.79,0,0
2010-01-26 16:00:00,144.0,-17,1.0,4.92,0,0
2010-01-26 17:00:00,203.0,-14,-1.0,5.81,0,0
2010-01-26 18:00:00,199.0,-13,-3.0,6.7,0,0
2010-01-26 19:00:00,231.0,-13,-3.0,0.89,0,0
2010-01-26 20:00:00,274.0,-11,-5.0,0.89,0,0
2010-01-26 21:00:00,340.0,-13,-6.0,1.79,0,0
2010-01-26 22:00:00,298.0,-11,-5.0,0.89,0,0
2010-01-26 23:00:00,268.0,-11,-4.0,1.79,0,0
2010-01-27 00:00:00,299.0,-11,-4.0,3.58,0,0
2010-01-27 01:00:00,300.0,-12,-3.0,5.37,0,0
2010-01-27 02:00:00,240.0,-11,-4.0,7.16,0,0
2010-01-27 03:00:00,213.0,-11,-4.0,10.29,0,0
2010-01-27 04:00:00,171.0,-12,-3.0,12.08,0,0
2010-01-27 05:00:00,153.0,-11,-4.0,15.21,0,0
2010-01-27 06:00:00,153.0,-11,-5.0,17.0,0,0
2010-01-27 07:00:00,140.0,-11,-4.0,18.79,0,0
2010-01-27 08:00:00,147.0,-11,-3.0,3.13,0,0
2010-01-27 09:00:00,158.0,-10,-1.0,6.26,0,0
2010-01-27 10:00:00,153.0,-9,1.0,9.39,0,0
2010-01-27 11:00:00,154.0,-9,3.0,1.79,0,0
2010-01-27 12:00:00,143.0,-9,4.0,4.92,0,0
2010-01-27 13:00:00,90.0,-9,6.0,8.05,0,0
2010-01-27 14:00:00,55.0,-13,8.0,16.1,0,0
2010-01-27 15:00:00,52.0,-14,8.0,24.15,0,0
2010-01-27 16:00:00,41.0,-14,7.0,32.2,0,0
2010-01-27 17:00:00,29.0,-13,7.0,39.35,0,0
2010-01-27 18:00:00,37.0,-13,5.0,47.4,0,0
2010-01-27 19:00:00,49.0,-12,4.0,52.32,0,0
2010-01-27 20:00:00,56.0,-13,3.0,56.34,0,0
2010-01-27 21:00:00,38.0,-14,3.0,62.15,0,0
2010-01-27 22:00:00,37.0,-14,3.0,67.96,0,0
2010-01-27 23:00:00,28.0,-14,0.0,71.98,0,0
2010-01-28 00:00:00,20.0,-13,-1.0,76.9,0,0
2010-01-28 01:00:00,22.0,-15,-1.0,7.15,0,0
2010-01-28 02:00:00,27.0,-15,-1.0,12.07,0,0
2010-01-28 03:00:00,34.0,-15,-2.0,16.09,0,0
2010-01-28 04:00:00,27.0,-15,-2.0,21.01,0,0
2010-01-28 05:00:00,32.0,-15,-3.0,25.03,0,0
2010-01-28 06:00:00,28.0,-15,-3.0,3.13,0,0
2010-01-28 07:00:00,28.0,-15,-3.0,8.05,0,0
2010-01-28 08:00:00,18.0,-16,-3.0,12.97,0,0
2010-01-28 09:00:00,17.0,-17,-2.0,20.12,0,0
2010-01-28 10:00:00,16.0,-18,-2.0,25.93,0,0
2010-01-28 11:00:00,18.0,-19,-1.0,35.76,0,0
2010-01-28 12:00:00,16.0,-21,1.0,44.7,0,0
2010-01-28 13:00:00,12.0,-24,1.0,53.64,0,0
2010-01-28 14:00:00,13.0,-25,1.0,62.58,0,0
2010-01-28 15:00:00,23.0,-25,1.0,72.41,0,0
2010-01-28 16:00:00,21.0,-24,1.0,82.24,0,0
2010-01-28 17:00:00,13.0,-25,0.0,91.18,0,0
2010-01-28 18:00:00,14.0,-22,0.0,99.23,0,0
2010-01-28 19:00:00,23.0,-20,-1.0,103.25,0,0
2010-01-28 20:00:00,16.0,-21,-1.0,105.04,0,0
2010-01-28 21:00:00,25.0,-21,-4.0,0.89,0,0
2010-01-28 22:00:00,20.0,-21,-2.0,4.02,0,0
2010-01-28 23:00:00,25.0,-22,-2.0,7.15,0,0
2010-01-29 00:00:00,19.0,-22,-1.0,12.07,0,0
2010-01-29 01:00:00,24.0,-21,-4.0,15.2,0,0
2010-01-29 02:00:00,25.0,-21,-4.0,0.89,0,0
2010-01-29 03:00:00,20.0,-19,-8.0,1.79,0,0
2010-01-29 04:00:00,24.0,-20,-7.0,0.89,0,0
2010-01-29 05:00:00,17.0,-20,-8.0,1.79,0,0
2010-01-29 06:00:00,10.0,-18,-10.0,0.89,0,0
2010-01-29 07:00:00,11.0,-21,-2.0,4.02,0,0
2010-01-29 08:00:00,16.0,-21,-1.0,9.83,0,0
2010-01-29 09:00:00,20.0,-24,1.0,17.88,0,0
2010-01-29 10:00:00,13.0,-25,2.0,26.82,0,0
2010-01-29 11:00:00,12.0,-24,3.0,33.97,0,0
2010-01-29 12:00:00,12.0,-25,4.0,42.02,0,0
2010-01-29 13:00:00,12.0,-24,5.0,50.07,0,0
2010-01-29 14:00:00,12.0,-25,6.0,57.22,0,0
2010-01-29 15:00:00,31.0,-25,6.0,65.27,0,0
2010-01-29 16:00:00,36.0,-23,6.0,72.42,0,0
2010-01-29 17:00:00,42.0,-22,5.0,78.23,0,0
2010-01-29 18:00:00,52.0,-21,5.0,84.04,0,0
2010-01-29 19:00:00,26.0,-20,5.0,89.85,0,0
2010-01-29 20:00:00,24.0,-20,3.0,93.87,0,0
2010-01-29 21:00:00,25.0,-20,3.0,97.89,0,0
2010-01-29 22:00:00,43.0,-19,3.0,101.02,0,0
2010-01-29 23:00:00,47.0,-19,3.0,105.94,0,0
2010-01-30 00:00:00,61.0,-18,0.0,109.96,0,0
2010-01-30 01:00:00,66.0,-18,0.0,114.88,0,0
2010-01-30 02:00:00,65.0,-15,-1.0,1.79,0,0
2010-01-30 03:00:00,70.0,-15,-2.0,0.89,0,0
2010-01-30 04:00:00,36.0,-16,-1.0,4.02,0,0
2010-01-30 05:00:00,37.0,-16,-4.0,8.94,0,0
2010-01-30 06:00:00,22.0,-15,-5.0,0.89,0,0
2010-01-30 07:00:00,24.0,-16,-5.0,3.13,0,0
2010-01-30 08:00:00,29.0,-15,-6.0,0.89,0,0
2010-01-30 09:00:00,35.0,-15,0.0,4.02,0,0
2010-01-30 10:00:00,35.0,-18,3.0,8.04,0,0
2010-01-30 11:00:00,33.0,-21,5.0,12.96,0,0
2010-01-30 12:00:00,32.0,-22,6.0,18.77,0,0
2010-01-30 13:00:00,25.0,-22,7.0,25.92,0,0
2010-01-30 14:00:00,16.0,-22,7.0,35.75,0,0
2010-01-30 15:00:00,26.0,-23,7.0,45.58,0,0
2010-01-30 16:00:00,32.0,-23,7.0,52.73,0,0
2010-01-30 17:00:00,36.0,-22,6.0,58.54,0,0
2010-01-30 18:00:00,37.0,-21,5.0,64.35,0,0
2010-01-30 19:00:00,45.0,-21,5.0,70.16,0,0
2010-01-30 20:00:00,71.0,-19,4.0,74.18,0,0
2010-01-30 21:00:00,67.0,-19,5.0,78.2,0,0
2010-01-30 22:00:00,69.0,-19,2.0,81.33,0,0
2010-01-30 23:00:00,94.0,-18,2.0,84.46,0,0
2010-01-31 00:00:00,85.0,-18,1.0,87.59,0,0
2010-01-31 01:00:00,35.0,-18,1.0,90.72,0,0
2010-01-31 02:00:00,26.0,-16,-3.0,93.85,0,0
2010-01-31 03:00:00,24.0,-15,-2.0,95.64,0,0
2010-01-31 04:00:00,20.0,-15,0.0,99.66,0,0
2010-01-31 05:00:00,16.0,-17,1.0,105.47,0,0
2010-01-31 06:00:00,18.0,-15,0.0,109.49,0,0
2010-01-31 07:00:00,19.0,-18,0.0,113.51,0,0
2010-01-31 08:00:00,22.0,-17,0.0,116.64,0,0
2010-01-31 09:00:00,17.0,-17,2.0,120.66,0,0
2010-01-31 10:00:00,18.0,-19,3.0,129.6,0,0
2010-01-31 11:00:00,11.0,-19,4.0,138.54,0,0
2010-01-31 12:00:00,11.0,-20,5.0,145.69,0,0
2010-01-31 13:00:00,16.0,-17,5.0,4.02,0,0
2010-01-31 14:00:00,18.0,-18,6.0,7.15,0,0
2010-01-31 15:00:00,17.0,-18,6.0,0.89,0,0
2010-01-31 16:00:00,19.0,-18,5.0,1.79,0,0
2010-01-31 17:00:00,26.0,-17,4.0,3.58,0,0
2010-01-31 18:00:00,24.0,-17,1.0,1.79,0,0
2010-01-31 19:00:00,54.0,-15,-1.0,2.68,0,0
2010-01-31 20:00:00,71.0,-13,-1.0,0.89,0,0
2010-01-31 21:00:00,129.0,-8,-1.0,5.81,0,0
2010-01-31 22:00:00,145.0,-7,-2.0,10.73,0,0
2010-01-31 23:00:00,101.0,-7,-2.0,13.86,0,0
2010-02-01 00:00:00,65.0,-8,-3.0,15.65,0,0
2010-02-01 01:00:00,70.0,-9,-4.0,0.89,0,0
2010-02-01 02:00:00,67.0,-9,-4.0,1.78,0,0
2010-02-01 03:00:00,76.0,-9,-4.0,0.89,0,0
2010-02-01 04:00:00,76.0,-9,-4.0,0.89,0,0
2010-02-01 05:00:00,68.0,-9,-5.0,0.89,0,0
2010-02-01 06:00:00,73.0,-10,-4.0,0.89,0,0
2010-02-01 07:00:00,73.0,-10,-4.0,0.89,0,0
2010-02-01 08:00:00,64.0,-10,-6.0,0.89,0,0
2010-02-01 09:00:00,53.0,-9,-3.0,1.79,0,0
2010-02-01 10:00:00,72.0,-9,-2.0,0.89,0,0
2010-02-01 11:00:00,78.0,-9,-1.0,1.79,0,0
2010-02-01 12:00:00,72.0,-10,0.0,6.71,0,0
2010-02-01 13:00:00,56.0,-12,0.0,10.73,0,0
2010-02-01 14:00:00,54.0,-14,1.0,14.75,0,0
2010-02-01 15:00:00,40.0,-14,0.0,16.54,0,0
2010-02-01 16:00:00,49.0,-12,0.0,19.67,0,0
2010-02-01 17:00:00,63.0,-10,-1.0,21.46,0,0
2010-02-01 18:00:00,66.0,-9,-2.0,23.25,0,0
2010-02-01 19:00:00,64.0,-10,-2.0,26.38,0,0
2010-02-01 20:00:00,63.0,-10,-4.0,30.4,0,0
2010-02-01 21:00:00,65.0,-10,-5.0,34.42,0,0
2010-02-01 22:00:00,64.0,-10,-5.0,39.34,0,0
2010-02-01 23:00:00,64.0,-11,-7.0,41.13,0,0
2010-02-02 00:00:00,62.0,-10,-7.0,42.92,0,0
2010-02-02 01:00:00,56.0,-11,-8.0,0.89,0,0
2010-02-02 02:00:00,87.0,-11,-9.0,1.34,0,0
2010-02-02 03:00:00,72.0,-11,-10.0,1.79,0,0
2010-02-02 04:00:00,104.0,-12,-10.0,0.89,0,0
2010-02-02 05:00:00,97.0,-13,-11.0,0.89,0,0
2010-02-02 06:00:00,96.0,-11,-9.0,0.89,0,0
2010-02-02 07:00:00,86.0,-11,-8.0,0.89,0,0
2010-02-02 08:00:00,85.0,-10,-7.0,1.79,0,0
2010-02-02 09:00:00,92.0,-14,-6.0,4.92,0,0
2010-02-02 10:00:00,55.0,-18,-5.0,10.73,0,0
2010-02-02 11:00:00,36.0,-20,-3.0,14.75,0,0
2010-02-02 12:00:00,27.0,-20,-2.0,16.54,0,0
2010-02-02 13:00:00,25.0,-20,-1.0,18.33,0,0
2010-02-02 14:00:00,28.0,-20,0.0,1.79,0,0
2010-02-02 15:00:00,32.0,-22,0.0,2.68,0,0
2010-02-02 16:00:00,35.0,-22,1.0,3.57,0,0
2010-02-02 17:00:00,43.0,-19,-2.0,1.79,0,0
2010-02-02 18:00:00,70.0,-20,-4.0,3.13,0,0
2010-02-02 19:00:00,83.0,-21,-3.0,4.02,0,0
2010-02-02 20:00:00,66.0,-19,-6.0,0.89,0,0
2010-02-02 21:00:00,70.0,-16,-7.0,0.89,0,0
2010-02-02 22:00:00,80.0,-21,-5.0,1.79,0,0
2010-02-02 23:00:00,88.0,-19,-8.0,4.92,0,0
2010-02-03 00:00:00,69.0,-20,-8.0,8.05,0,0
2010-02-03 01:00:00,71.0,-21,-8.0,0.89,0,0
2010-02-03 02:00:00,62.0,-18,-10.0,0.89,0,0
2010-02-03 03:00:00,73.0,-17,-10.0,0.89,0,0
2010-02-03 04:00:00,107.0,-17,-12.0,0.89,0,0
2010-02-03 05:00:00,94.0,-17,-13.0,1.79,0,0
2010-02-03 06:00:00,121.0,-17,-13.0,4.92,0,0
2010-02-03 07:00:00,132.0,-19,-11.0,0.89,0,0
2010-02-03 08:00:00,161.0,-18,-11.0,1.34,0,0
2010-02-03 09:00:00,120.0,-18,-8.0,1.79,0,0
2010-02-03 10:00:00,72.0,-19,-4.0,3.13,0,0
2010-02-03 11:00:00,58.0,-20,-2.0,4.92,0,0
2010-02-03 12:00:00,34.0,-22,0.0,12.07,0,0
2010-02-03 13:00:00,14.0,-23,1.0,19.22,0,0
2010-02-03 14:00:00,17.0,-24,1.0,28.16,0,0
2010-02-03 15:00:00,15.0,-25,2.0,37.1,0,0
2010-02-03 16:00:00,23.0,-22,2.0,46.93,0,0
2010-02-03 17:00:00,34.0,-21,1.0,54.08,0,0
2010-02-03 18:00:00,96.0,-22,1.0,59.0,0,0
2010-02-03 19:00:00,87.0,-17,0.0,63.02,0,0
2010-02-03 20:00:00,87.0,-20,-4.0,0.89,0,0
2010-02-03 21:00:00,95.0,-20,-5.0,1.79,0,0
2010-02-03 22:00:00,105.0,-21,-6.0,4.92,0,0
2010-02-03 23:00:00,114.0,-21,-7.0,0.45,0,0
2010-02-04 00:00:00,103.0,-21,-7.0,1.79,0,0
2010-02-04 01:00:00,99.0,-21,-8.0,4.92,0,0
2010-02-04 02:00:00,102.0,-21,-9.0,0.89,0,0
2010-02-04 03:00:00,104.0,-19,-10.0,1.34,0,0
2010-02-04 04:00:00,78.0,-19,-10.0,1.79,0,0
2010-02-04 05:00:00,33.0,-19,-12.0,0.89,0,0
2010-02-04 06:00:00,29.0,-18,-12.0,0.89,0,0
2010-02-04 07:00:00,27.0,-20,-15.0,4.02,0,0
2010-02-04 08:00:00,27.0,-17,-10.0,8.04,0,0
2010-02-04 09:00:00,26.0,-19,-5.0,12.06,0,0
2010-02-04 10:00:00,33.0,-20,-3.0,15.19,0,0
2010-02-04 11:00:00,29.0,-20,-2.0,4.02,0,0
2010-02-04 12:00:00,31.0,-22,0.0,3.13,0,0
2010-02-04 13:00:00,28.0,-22,1.0,7.15,0,0
2010-02-04 14:00:00,28.0,-22,1.0,1.79,0,0
2010-02-04 15:00:00,61.0,-23,1.0,4.92,0,0
2010-02-04 16:00:00,64.0,-23,1.0,6.71,0,0
2010-02-04 17:00:00,80.0,-22,0.0,8.5,0,0
2010-02-04 18:00:00,91.0,-20,-4.0,11.63,0,0
2010-02-04 19:00:00,79.0,-22,-3.0,14.76,0,0
2010-02-04 20:00:00,48.0,-22,-3.0,15.65,0,0
2010-02-04 21:00:00,59.0,-20,-5.0,1.79,0,0
2010-02-04 22:00:00,82.0,-21,-3.0,0.89,0,0
2010-02-04 23:00:00,63.0,-19,-4.0,1.79,0,0
2010-02-05 00:00:00,48.0,-19,-4.0,4.92,0,0
2010-02-05 01:00:00,54.0,-19,-4.0,8.05,0,0
2010-02-05 02:00:00,42.0,-19,-4.0,0.89,0,0
2010-02-05 03:00:00,47.0,-19,-5.0,1.79,0,0
2010-02-05 04:00:00,87.0,-15,-5.0,1.79,0,0
2010-02-05 05:00:00,105.0,-13,-6.0,0.89,0,0
2010-02-05 06:00:00,90.0,-13,-7.0,0.89,0,0
2010-02-05 07:00:00,101.0,-12,-7.0,1.78,0,0
2010-02-05 08:00:00,126.0,-19,-6.0,3.13,0,0
2010-02-05 09:00:00,114.0,-18,-5.0,4.92,0,0
2010-02-05 10:00:00,103.0,-14,-4.0,1.79,0,0
2010-02-05 11:00:00,114.0,-13,-3.0,1.79,0,0
2010-02-05 12:00:00,100.0,-14,-2.0,3.58,0,0
2010-02-05 13:00:00,72.0,-13,-1.0,6.71,0,0
2010-02-05 14:00:00,68.0,-14,-1.0,1.79,0,0
2010-02-05 15:00:00,72.0,-13,-1.0,1.79,0,0
2010-02-05 16:00:00,71.0,-12,-1.0,3.58,0,0
2010-02-05 17:00:00,80.0,-12,-2.0,5.37,0,0
2010-02-05 18:00:00,70.0,-12,-4.0,6.26,0,0
2010-02-05 19:00:00,63.0,-13,-4.0,8.05,0,0
2010-02-05 20:00:00,67.0,-13,-5.0,8.94,0,0
2010-02-05 21:00:00,62.0,-12,-5.0,9.83,0,0
2010-02-05 22:00:00,69.0,-12,-6.0,11.62,0,0
2010-02-05 23:00:00,58.0,-11,-6.0,13.41,0,0
2010-02-06 00:00:00,51.0,-11,-7.0,15.2,0,0
2010-02-06 01:00:00,51.0,-11,-8.0,16.99,0,0
2010-02-06 02:00:00,54.0,-11,-8.0,18.78,0,0
2010-02-06 03:00:00,45.0,-11,-8.0,20.57,0,0
2010-02-06 04:00:00,47.0,-11,-7.0,23.7,0,0
2010-02-06 05:00:00,85.0,-11,-7.0,25.49,0,0
2010-02-06 06:00:00,78.0,-12,-7.0,27.28,0,0
2010-02-06 07:00:00,68.0,-12,-7.0,29.07,0,0
2010-02-06 08:00:00,64.0,-13,-7.0,0.89,0,0
2010-02-06 09:00:00,65.0,-12,-6.0,1.79,1,0
